street_name,num_of_rooms,size,type,location,final_price,sold_month,sold_year,price_change,initial_price,floor_num,year_built
Karlbergsvägen,2.0,68,Lägenhet, Vasastan,6550000,dec,2019,9.3,5992680,2,1948
Norra,4.0,95,Lägenhet, Birkastan,6600000,dec,2019,1.5,6502463,2,1948
Odd,3.0,86,Lägenhet, Bredäng-Mälarhöjden,2850000,dec,2019,2.0,2794117,2,1948
Bodgränd,153.0,54,Villa, Spånga,7560000,dec,2019,16.8,6472602,2,1948
Boxergränd,195.0,44,Radhus, Sköndal,5200000,nov,2019,22.4,4248366,2,1948
Lilla,135.0,20,Radhus, Bredäng,5500000,dec,2019,14.7,4795117,2,1961
Tegnebyvägen,69.0,69,Villa, Bromma,7000000,dec,2019,0.1,6993006,2,1961
Kubikenborgsvägen,139.0,64,Villa, Stureby,9125000,jul,2019,14.8,7948606,2,1961
Sköndalsvägen,107.0,55,Radhus, Farsta stadsdelsområde,5200000,nov,2019,5.1,4950000,2,1961
Drottningholmsvägen,2.0,51,Lägenhet, Riksby,2750000,dec,2019,11.1,2475247,2,1927
Grevgatan,2.0,80,Lägenhet, Östermalm,8500000,dec,2019,0.0,8500000,2,1927
Heliosgatan,1.0,39,Lägenhet, Hammarby Sjöstad,2900000,dec,2019,0.0,2900000,2,1927
Fyrspannsgatan,2.0,38,Lägenhet, Hässelby Strand,2270000,dec,2019,13.8,1994727,2,1927
Mörsilsgatan,1.0,29,Lägenhet, Vällingby Centrum,1630000,nov,2019,9.0,1495412,2,1927
Aprikosgatan,3.0,73,Lägenhet, Hässelby Strand,2410000,okt,2019,9.8,2194899,2,1927
Fyrspannsgatan,2.0,38,Lägenhet, Hässelby Strand,2045000,okt,2019,2.5,1995121,2,1927
Gamla,2.0,44,Lägenhet, Örby,2475000,dec,2019,-2.9,2550000,2,1927
Östersundsgatan,1.0,42,Lägenhet, Vällingby Parkstad,2040000,dec,2019,20.4,1694352,2,1936
Magnus,2.5,56,Lägenhet, Maria,4050000,dec,2019,6.7,3795688,2,1936
Mjölvägen,8.0,100,Villa, Bromma,6050000,dec,2019,4.4,5795019,2,1936
Stenhammarsvägen,6.0,85,Villa, Bromma,8200000,nov,2019,9.3,7502287,2,1936
Hasselbergsvägen,151.0,81,Villa, Bromma,13620000,nov,2019,9.0,12500000,2,1936
Britadalsvägen,5.0,100,Radhus, Bromma,6860000,okt,2019,2.4,6699218,2,1945
Mälarblick,7.0,130,Radhus, Bromma,7800000,okt,2019,4.1,7492795,2,1945
Zornvägen,6.0,130,Villa, Bromma,8995000,okt,2019,0.0,8995000,2,1945
Lidköpingsvägen,2.0,52,Lägenhet, Hammarbyhöjden,3450000,dec,2019,16.9,2950000,2,1945
Kalmgatan,3.0,86,Lägenhet, Hammarbyhöjden,5200000,dec,2019,8.3,4801477,4,1944
Spjutgränd,8.0,165,Villa, Spånga Flysta,8475000,dec,2019,0.0,8475000,4,1944
Mosstenabacken,2.0,50,Lägenhet, Bandhagen,2470000,dec,2019,24.1,1990330,4,1944
Scheelegatan,1.5,36,Lägenhet, Kungsholmen,3600000,dec,2019,20.2,2995008,4,1944
Styrbjörnsvägen,3.0,63,Lägenhet, Aspudden,4100000,jun,2018,17.3,3495311,4,1944
Vårgatan,3.0,87,Lägenhet, Midsommarkransen,6380000,maj,2018,18.7,5374894,4,1944
Tellusborgsvägen,1.5,40,Lägenhet, Telefonplan,3000000,maj,2018,27.7,2349256,4,1944
Midsommarvägen,2.0,53,Lägenhet, Midsommarkransen,3330000,maj,2018,33.5,2495000,4,1944
Svandammsvägen,1.0,36,Lägenhet, Midsommarkransen,2550000,maj,2018,27.8,1995305,4,1972
Tegelbruksvägen,3.0,69,Lägenhet, Midsommarkransen,4500000,maj,2018,23.3,3649635,4,1972
Responsgatan,3.0,59,Lägenhet, Telefonplan,4650000,maj,2018,24.0,3750000,4,1972
Vapengatan,3.0,73,Lägenhet, Aspudden,5200000,maj,2018,30.2,3993855,4,1972
Valborgsmässovägen,1.0,35,Lägenhet, Telefonplan,2650000,apr,2018,23.3,2149229,4,1972
Tellusborgsvägen,2.0,72,Lägenhet, Telefonplan,4425000,mar,2018,11.3,3975741,4,1972
Tellusborgsvägen,2.0,44,Lägenhet, Telefonplan,3250000,apr,2018,30.3,2495000,4,1972
Grenljusbacken,3.0,85,Lägenhet, Gröndal,4900000,apr,2018,22.7,3993480,5,1972
Radiusbacken,2.0,55,Lägenhet, Telefonplan,3720000,mar,2018,0.0,3720000,5,1972
Tellusborgsvägen,3.0,92,Lägenhet, Telefonplan,5900000,mar,2018,21.0,4876033,5,1972
Pingstvägen,2.0,45,Lägenhet, Telefonplan,2950000,mar,2018,28.5,2295719,5,1972
Tellusgången,3.0,69,Lägenhet, Telefonplan,3900000,mar,2018,6.8,3651685,5,1972
Snickerigatan,3.5,72,Lägenhet, Telefonplan,4620000,feb,2018,17.0,3948717,5,1972
Tellusborgsvägen,1.5,36,Lägenhet, Telefonplan,3000000,mar,2018,0.0,3000000,5,1972
Stilgjutarvägen,6.0,152,Villa, Hägerstensåsen,9800000,mar,2018,-1.0,9898989,2,1946
Nyårsvägen,2.0,52,Lägenhet, Telefonplan,3150000,feb,2018,0.0,3150000,2,1946
Radiusbacken,2.0,44,Lägenhet, Telefonplan,3210000,feb,2018,21.1,2650701,2,1946
Tellusborgsvägen,2.0,46,Lägenhet, Telefonplan,3270000,mar,2018,0.0,3270000,2,1946
Vårgatan,2.0,54,Lägenhet, Midsommarkransen,3750000,feb,2018,0.0,3750000,2,1946
Vattenledningsvägen,1.0,35,Lägenhet, Midsommarkransen,2410000,feb,2018,23.6,1949838,2,1946
Vattenledningsvägen,2.0,60,Lägenhet, Midsommarkransen,4500000,feb,2018,23.3,3649635,2,1946
Tellusborgsvägen,3.0,63,Lägenhet, Midsommarkransen,4000000,feb,2018,15.9,3450000,2,1946
Midsommarvägen,2.0,55,Lägenhet, Midsommarkransen,3350000,feb,2018,15.7,2895419,6,2010
Nioörtsvägen,1.5,40,Lägenhet, Midsommarkransen,2675000,jan,2018,0.0,2675000,6,2010
Tellusborgsvägen,1.5,30,Lägenhet, Telefonplan,2730000,nov,2017,21.6,2245065,6,2010
Tellusborgsvägen,2.0,71,Lägenhet, Telefonplan,5110000,jan,2018,0.0,5110000,6,2010
Radiusbacken,2.0,39,Lägenhet, Telefonplan,3050000,jan,2018,0.0,3050000,6,2010
Tellusborgsvägen,1.0,33,Lägenhet, Telefonplan,3050000,jul,2017,24.5,2449799,6,2010
Hägerstensvägen,1.5,32,Lägenhet, Aspudden,2915000,jun,2017,24.3,2345132,6,2010
Tellusborgsvägen,1.0,36,Lägenhet, Telefonplan,2900000,jun,2017,0.0,2900000,6,2010
Oktavgatan,2.0,53,Lägenhet, Telefonplan,4300000,aug,2017,35.4,3175775,6,2010
Lötmogatan,2.0,47,Lägenhet, Midsommarkransen,3110000,jun,2017,29.9,2394149,6,2010
Midsommarvägen,2.0,53,Lägenhet, Midsommarkransen,3275000,jun,2017,17.2,2794368,6,2010
Tellusborgsvägen,2.0,53,Lägenhet, Telefonplan,3800000,jun,2017,15.3,3295000,6,2010
Olshammarsgatan,2.5,62,Lägenhet, Ormkärr,2740000,jun,2017,37.3,1995630,3,2015
Midsommarvägen,2.0,53,Lägenhet, Hägersten,3430000,maj,2017,22.7,2795436,3,2015
Tellusborgsvägen,2.0,38,Lägenhet, Hägersten,3220000,maj,2017,21.5,2650205,3,2015
Nybodaringen,1.0,27,Lägenhet, Liljeholmen,2450000,maj,2017,40.4,1745014,3,2015
Svandammsvägen,2.0,60,Lägenhet, Midsommarkransen,4275000,jun,2017,1.9,4195289,3,2015
Tegelbruksvägen,2.0,51,Lägenhet, Midsommarkransen,3350000,maj,2017,24.3,2695092,3,2015
Tellusborgsvägen,2.0,62,Lägenhet, Telefonplan,4160000,jun,2017,0.0,4160000,3,2015
Snickerigatan,2.0,65,Lägenhet, Hägersten,3825000,maj,2017,17.9,3245000,3,2015
Tellusborgsvägen,1.0,40,Lägenhet, Telefonplan,3225000,maj,2017,26.5,2549407,2,2010
Responsgatan,3.0,74,Lägenhet, Telefonplan,5300000,jun,2017,17.9,4495335,2,2010
Flygelgatan,3.0,56,Lägenhet, Telefonplan,4050000,maj,2017,20.9,3349875,2,2010
Midsommarvägen,3.0,70,Lägenhet, Midsommarkransen,5220000,maj,2017,18.8,4393939,2,2010
Tellusborgsvägen,3.0,74,Lägenhet, Hägersten,5510000,apr,2017,25.4,4393939,2,2010
Tellusborgsvägen,2.0,62,Lägenhet, Telefonplan,4300000,apr,2017,0.0,4300000,2,2010
Oktavgatan,2.0,61,Lägenhet, Telefonplan,4100000,maj,2017,22.4,3350000,2,2010
Tellusborgsvägen,1.0,36,Lägenhet, Hägersten,2750000,maj,2017,19.8,2295492,3,2015
Tellusborgsvägen,3.0,74,Lägenhet, Telefonplan,5250000,maj,2017,0.0,5250000,3,2015
Pingstvägen,2.0,35,Lägenhet, Hägersten,2840000,maj,2017,30.6,2174578,3,2015
Midsommargränd,2.0,56,Lägenhet, Midsommarkransen,4100000,apr,2017,0.0,4100000,3,2015
Valsbergs,2.0,44,Lägenhet, Hägersten,3130000,apr,2017,25.5,2494023,3,2015
Midsommarvägen,3.0,79,Lägenhet, Hägersten,5150000,mar,2017,10.8,4648014,3,2015
Radiusbacken,2.0,55,Lägenhet, Hägersten,3625000,apr,2017,14.2,3174255,3,2015
Tellusborgsvägen,2.0,45,Lägenhet, Hägersten,3710000,apr,2017,32.7,2795779,3,2015
Snickerigatan,2.0,65,Lägenhet, Hägersten,3930000,mar,2017,19.3,3295000,3,2015
Radiusbacken,2.0,41,Lägenhet, Hägersten,3180000,apr,2017,20.0,2650000,1,1969
Tellusborgsvägen,1.0,37,Lägenhet, Hägersten,2820000,apr,2017,22.9,2294548,1,1969
Tellusborgsvägen,1.0,35,Lägenhet, Hägersten,2920000,apr,2017,24.3,2349155,1,1969
Svandammsvägen,2.0,51,Lägenhet, Hägersten,3330000,apr,2017,25.7,2649164,1,1969
Midsommarvägen,2.0,53,Lägenhet, Hägersten,3450000,mar,2017,23.4,2795786,1,1969
Norr,1.0,20,Lägenhet, Kungsholmen,2550000,dec,2019,0.0,2550000,1,1969
Bondegatan,2.0,47,Lägenhet, Södermalm,4500000,dec,2019,0.0,4500000,1,1969
Heleneborgsgatan,1.0,34,Lägenhet, Södermalm,3420000,dec,2019,22.1,2800982,1,1969
Skyllbergsgatan,3.0,78,Lägenhet, Hagsätra,2520000,dec,2019,12.0,2250000,1,1969
Bullerholmsgränd,6.0,126,Radhus, Skärholmshöjden,3800000,dec,2019,1.3,3750000,1,1969
Kallforsvägen,2.0,58,Lägenhet, Bandhagen,2550000,nov,2019,16.2,2194492,1,2017
Stenkvistavägen,2.0,45,Lägenhet, Högdalen,2195000,dec,2019,0.0,2195000,1,2017
Trollesundsvägen,1.0,36,Lägenhet, Enskede-Årsta-Vantör,2150000,sep,2018,8.9,1974288,1,2017
Ola,1.0,29,Lägenhet, Kungsholmen Kristineberg,2710000,dec,2019,15.3,2350390,1,2017
Boktryckarvägen,4.0,95,Lägenhet, Hägerstensåsen,5400000,dec,2019,8.1,4995374,1,2017
Hägerstens,1.0,31,Lägenhet, Axelsberg,2150000,dec,2019,2.6,2095516,1,2017
Tellusborgsvägen,2.0,43,Lägenhet, Midsommarkransen,3200000,dec,2019,0.0,3200000,1,2017
Nina,4.0,88,Lägenhet, Hagastaden,6795000,dec,2019,0.0,6795000,1,2017
Torsgatan,1.0,45,Lägenhet, Vasastan,4325000,dec,2019,14.0,3793859,3,1939
Garagevägen,4.0,91,Lägenhet, Blåsut,5460000,dec,2019,9.3,4995425,3,1939
Torsgatan,2.0,72,Lägenhet, Vasastan,5195000,dec,2019,0.0,5195000,3,1939
Oktavgatan,2.0,53,Lägenhet, Telefonplan,3675000,dec,2019,22.7,2995110,3,1939
Bastuhagsvägen,1.0,29,Lägenhet, Enskede,1875000,dec,2019,4.5,1794258,3,1939
Nynäsvägen,1.0,40,Lägenhet, Enskede,2800000,dec,2019,16.9,2395209,3,1939
Holbergsgatan,3.0,69,Lägenhet, Bromma Blackeberg,3520000,dec,2019,26.2,2789223,3,1939
Furusundsgatan,2.0,36,Lägenhet, Östermalm Gärdet,3650000,dec,2019,22.1,2989352,3,1939
Thunbergsgatan,2.0,53,Lägenhet, Hammarbyhöjden,2600000,dec,2019,-3.7,2700000,3,1939
Starrängsringen,3.0,68,Lägenhet, Gärdet,6070000,dec,2019,10.5,5495000,1,1991
Friherregatan,101.0,34,Radhus, Hässelby Södra Villastad,2660000,sep,2019,-4.8,2795000,2,1960
Tobaksspinnargatan,2.0,37,Lägenhet, Högalid,3210000,dec,2019,16.7,2750000,2,1932
Bondegatan,1.0,36,Lägenhet, Katarina,3300000,dec,2019,14.0,2895000,2,1932
Nina,2.0,48,Lägenhet, Hagastaden,4100000,dec,2019,-1.2,4150000,8,2018
Ada,2.0,65,Lägenhet, Fruängen,3300000,dec,2019,0.0,3300000,7,2007
Björketorpsvägen,1.0,28,Lägenhet, Norra Ängby,1750000,dec,2019,9.7,1595000,3,1967
Eldsbergagränd,2.0,71,Lägenhet, Älvsjö,1975000,dec,2019,-1.0,1995000,1,1969
Sofielundsvägen,2.0,41,Lägenhet, Blåsut,3075000,dec,2019,0.0,3075000,5,2019
Astrakangatan,1.0,42,Lägenhet, Hässelby Gård,1650000,dec,2019,10.4,1495000,6,1956
Babordsgatan,1.5,48,Lägenhet, Hammarby Sjöstad,3390000,dec,2019,-3.1,3500000,5,2002
Skridskovägen,3.5,85,Lägenhet, Hägerstensåsen,3750000,dec,2019,-10.6,4195000,3,1996
Valutavägen,1.0,36,Lägenhet, Hägerstensåsen,2330000,dec,2019,33.1,1750000,3,2007
Fågelsångsvägen,1.0,35,Lägenhet, Gröndal,2560000,dec,2019,-5.0,2695000,3,2014
Sverkersgatan,1.0,29,Lägenhet, Aspudden,2300000,dec,2019,24.7,1845000,1,1947
Dalkärrsleden,5.0,105,Radhus, Vällingby Nälsta,4800000,dec,2019,0.0,4800000,2,1960
Sportflygargatan,5.0,105,Lägenhet, Skarpnäck,3700000,nov,2019,12.3,3295000,2,1984
Sågverksgatan,2.0,53,Lägenhet, Stureby,2460000,nov,2019,7.2,2295000,1,1945
Sågverksgatan,2.0,54,Lägenhet, Stureby,2460000,aug,2019,29.8,1895000,2,1945
Finn,2.0,47,Lägenhet, Hammarbyhöjden,3000000,jul,2019,20.2,2495000,2,1943
Bergsrådsvägen,2.0,54,Lägenhet, Bagarmossen,2520000,maj,2019,14.8,2195000,1,1954
Skönviksvägen,2.0,54,Lägenhet, Stureby,2870000,apr,2019,15.0,2495000,2,1952
Skarpnäcks,3.0,77,Lägenhet, Skarpnäck,2700000,mar,2019,17.9,2290000,1,1984
Melodislingan,4.0,120,Lägenhet, Gärdet,13650000,dec,2019,-2.2,13950000,5,2015
Artemisgatan,1.0,33,Lägenhet, Hjorthagen,2825000,dec,2019,13.2,2495000,3,1953
Valsbergs,3.0,51,Lägenhet, Midsommarkransen,3170000,dec,2019,17.6,2695000,1,1944
Strålgatan,3.0,84,Lägenhet, Essingeöarna,5225000,dec,2019,4.6,4995000,2,1939
Tomtebogatan,3.0,84,Lägenhet, Vasastan,8100000,dec,2019,1.3,7995000,3,1907
Heliosgatan,4.0,108,Lägenhet, Hammarby Sjöstad,6495000,dec,2019,0.0,6495000,4,2018
Selmedalsvägen,90.0,45,Villa, Mälarhöjden,8305000,dec,2019,10.8,7495000,3,1924
Stopvägen,2.0,46,Lägenhet, Bromma,2750000,dec,2019,0.0,2750000,3,1940
Fyrvaktarkroken,2.0,41,Lägenhet, Blåsut,3000000,dec,2019,20.2,2495000,2,2019
Ystadsvägen,2.0,52,Lägenhet, Björkhagen,2700000,dec,2019,20.0,2250000,1,1962
Esplundagränd,5.0,103,Lägenhet, Ormkärr,2900000,dec,2019,0.0,2900000,1,1962
Ystadsvägen,2.0,52,Lägenhet, Björkhagen,2700000,dec,2019,20.0,2250000,1,1962
Esplundagränd,5.0,103,Lägenhet, Ormkärr,2900000,dec,2019,0.0,2900000,3,1962
Rörstrandsgatan,2.0,50,Lägenhet, Birkastan,5425000,dec,2019,20.7,4495000,3,1943
Sandhamnsgatan,3.0,65,Lägenhet, Gärdet,4430000,dec,2019,-1.6,4500000,2,1943
Lidköpingsvägen,1.0,27,Lägenhet, Hammarbyhöjden,1700000,dec,2019,21.9,1395000,2,1943
Bennebolsgatan,2.0,69,Lägenhet, Spånga,2100000,dec,2019,5.3,1995000,2,2005
Gamla,112.0,62,Villa, Enskede,9250000,nov,2019,8.9,8495000,2,1912
Giggvägen,67.0,67,Villa, Älvsjö,4760000,nov,2019,19.1,3995000,2,1971
Skogsslingan,140.0,24,Villa, Johannesdal,4600000,dec,2019,7.1,4295000,2,1971
Tröskverksvägen,90.0,45,Villa, Älvsjö Långbro,5400000,dec,2019,-1.7,5495000,2,1947
Fredrika,1.5,46,Lägenhet, Fruängen,2150000,dec,2019,-2.3,2200000,2,1967
Prästgårdsgränd,2.0,63,Lägenhet, Älvsjö,2800000,dec,2019,16.9,2395000,3,1985
Midsommarkransen,2.0,57,Lägenhet, Midsommarkransen,4445000,dec,2019,-0.1,4450000,3,1910
Söderberga,2.0,74,Lägenhet, Bromma,2000000,dec,2019,0.3,2250000,3,1928
Ölandsgatan,1.0,25,Lägenhet, Södermalm Katarina,2700000,dec,2019,23.0,2195000,1,1928
Klädesvägen,3.0,54,Lägenhet, Bromma,2875000,dec,2019,-0.9,2900000,3,1945
Fredrikslundsvägen,2.0,48,Lägenhet, Bromma,3030000,dec,2019,16.8,2595000,2,1943
Jämtlandsgatan,3.0,65,Lägenhet, Vällingby Parkstad,2920000,dec,2019,4.5,2795000,5,2018
Jämtlandsgatan,1.0,36,Lägenhet, Vällingby Parkstad,2110000,dec,2019,20.6,1750000,9,2019
Ruddammsbacken,2.0,43,Lägenhet, Norra Djurgården,4000000,dec,2019,8.3,3695000,4,1946
Wergelandsgatan,1.0,32,Lägenhet, Blackeberg,1980000,dec,2019,0.0,1980000,1,1946
Ulricehamnsvägen,1.0,28,Lägenhet, Hammarbyhöjden,2250000,dec,2019,21.6,1850000,2,1946
Vagnvägen,68.0,68,Villa, Älvsjö,6350000,nov,2019,0.9,6295000,2,1948
Guldregnsbacken,116.0,61,Villa, Älvsjö Herrängen,7000000,dec,2019,29.7,5395000,2,1952
Siljansvägen,2.0,45,Lägenhet, Årsta,2650000,dec,2019,12.8,2350000,2,1945
Birger,1.0,35,Lägenhet, Östermalm,3150000,jan,2020,6.8,2950000,1,1929
Heliosgatan,4.0,104,Lägenhet, Hammarby Sjöstad,6495000,dec,2019,0.0,6495000,6,2018
Birger,1.0,35,Lägenhet, Östermalm,3150000,jan,2020,6.8,2950000,1,1929
Heliosgatan,4.0,104,Lägenhet, Hammarby Sjöstad,6495000,dec,2019,0.0,6495000,6,2018
Abrahamsbergsvägen,2.0,44,Lägenhet, Abrahamsberg,2600000,dec,2019,18.5,2195000,1,1942
Drachmannsgatan,4.0,133,Lägenhet, Blackeberg,4650000,dec,2019,3.4,4495000,4,1993
Gubbkärrsvägen,2.0,54,Lägenhet, Nockebyhov,2650000,dec,2019,6.2,2495000,1,2016
Tackjärnsvägen,4.0,93,Lägenhet, Johannesfred,5200000,dec,2019,9.6,4745000,4,1989
Byggmästarvägen,3.0,76,Lägenhet, Abrahamsberg,4250000,nov,2019,15.0,3695000,1,1939
Drottningholmsvägen,3.0,57,Lägenhet, Ulvsunda,2595000,nov,2019,0.0,2595000,3,1944
Galonvägen,3.0,68,Lägenhet, Riksby,4000000,nov,2019,21.4,3295000,3,1944
Emils,4.0,102,Lägenhet, Annedal,4550000,nov,2019,5.9,4295000,2,2014
Drottningholmsvägen,4.0,78,Lägenhet, Ulvsunda,3100000,nov,2019,3.5,2995000,1,1943
Djupdalsvägen,6.0,134,Villa, Olovslund,9500000,nov,2019,5.6,8995000,2,1933
Spångavägen,2.0,39,Lägenhet, Riksby,2510000,nov,2019,25.8,1995000,2,1940
Kvarnbacksvägen,2.0,54,Lägenhet, Riksby,2950000,okt,2019,18.2,2495000,2,1942
Stramaljvägen,2.0,51,Lägenhet, Riksby,3000000,okt,2019,11.5,2690000,2,1942
Arkitektvägen,3.0,66,Lägenhet, Abrahamsberg,4175000,nov,2019,19.5,3495000,2,1938
Mössebergsvägen,3.0,57,Lägenhet, Bromma,3600000,dec,2019,12.7,3195000,1,1938
Abrahamsbergsvägen,3.0,50,Lägenhet, Abrahamsberg,3300000,dec,2019,10.2,2995000,2,1939
Runda,2.0,61,Lägenhet, Bromma,4200000,dec,2019,5.1,3995000,3,1945
Rågsvedsvägen,2.5,58,Lägenhet, Bandhagen,2300000,jan,2020,15.3,1995000,4,2018
Porlabacken,3.0,61,Lägenhet, Hagsätra,1850000,jan,2020,-7.3,1995000,1,1958
Wallingatan,2.0,30,Lägenhet, Vasastan,3300000,jan,2019,14.0,2894736,7,1934
Kungsklippan,2.0,32,Lägenhet, Kungsholmen,3290000,nov,2019,14.4,2875000,7,1934
Hagagatan,4.0,130,Lägenhet, Vasastan,10375000,nov,2019,0.0,10375000,3,1912
Lidnersgatan,4.0,87,Lägenhet, Kungsholmen,6800000,jan,2020,0.0,6800000,2,1939
Lundagatan,1.0,35,Lägenhet, Södermalm Högalid,3200000,jan,2020,14.5,2795000,2,1932
Folkparksvägen,2.5,90,Lägenhet, Solberga,3400000,jan,2020,17.4,2895000,7,2018
Jämtlandsgatan,3.0,65,Lägenhet, Vällingby Parkstad,3000000,jan,2020,0.0,3000000,2,2018
Sankt,1.0,27,Lägenhet, Kungsholmen,2800000,dec,2019,0.0,2800000,1,1937
Kungsholmsgatan,2.0,43,Lägenhet, Kungsholmen,3900000,jan,2020,11.6,3495000,2,1901
Stambogränd,92.0,44,Radhus, Bromma,7300000,dec,2019,4.4,6995000,2,1951
Stambogränd,92.0,44,Radhus, Bromma,7300000,dec,2019,4.4,6995000,2,1951
Trosavägen,146.0,88,Villa, Örby,8100000,dec,2019,8.1,7495000,2,1943
Skogsvägen,108.0,48,Villa, Gamla Enskede,9000000,dec,2019,-5.3,9500000,2,1927
Björnstigen,123.0,66,Villa, Hässelby Södra Villastad,7250000,dec,2019,12.0,6475000,2,1937
Saffransvägen,70.0,70,Villa, Sköndal,5850000,dec,2019,10.9,5275000,2,1949
Ebonitgränd,104.0,4,Radhus, Bromma,6550000,dec,2019,9.3,5995000,2,2007
Sankt,126.0,78,Villa, Mälarhöjden,9200000,nov,2019,15.4,7975000,2,1933
Styrbjörnsvägen,1.0,41,Lägenhet, Aspudden,2460000,dec,2019,23.3,1995000,1,1948
Idungatan,3.0,79,Lägenhet, Vasastan,7400000,jan,2020,6.5,6950000,1,1904
Elersvägen,4.0,112,Lägenhet, Kungsholmen,10500000,jan,2020,-7.1,11300000,7,2012
Solberga,4.0,90,Lägenhet, Älvsjö,3875000,dec,2019,4.9,3695000,5,1985
Torsbygatan,4.0,91,Lägenhet, Farsta,2950000,jan,2020,31.1,2250000,3,1958
Öregrundsgatan,2.0,52,Lägenhet, Gärdet,4500000,jan,2020,0.1,4495000,8,2010
Öregrundsgatan,3.0,79,Lägenhet, Gärdet,6625000,jan,2020,10.5,5995000,4,2010
Tummelisas,3.0,80,Lägenhet, Bromma,3550000,jan,2020,0.0,3550000,7,2015
Sandhamnsgatan,1.0,40,Lägenhet, Gärdet,3500000,jan,2020,16.9,2995000,7,1943
Timmermansgatan,2.0,45,Lägenhet, Södermalm Maria,4050000,dec,2019,15.9,3495000,2,1935
Kirunagatan,3.0,71,Lägenhet, Vällingby Centrum,2500000,jan,2020,8.9,2295000,5,2006
Strahlenbergsgatan,1.0,35,Lägenhet, Hammarbyhöjden,2400000,jan,2020,23.1,1950000,3,1937
Ståltrådsvägen,2.0,46,Lägenhet, Johannesfred,2700000,jan,2020,23.0,2195000,3,1961
Täbylundsvägen,7.0,218,Villa, Spånga,7000000,jan,2020,21.7,5750000,1,1961
Olaus,2.0,37,Lägenhet, Hammarbyhöjden,2625000,jan,2020,25.3,2095000,1,1937
Lotta,2.0,53,Lägenhet, Hägersten,3050000,dec,2019,5.2,2900000,3,2014
Fruängstorget,1.0,45,Lägenhet, Hägersten,2200000,dec,2019,0.0,2200000,2,1961
Doktor,1.0,26,Lägenhet, Hägersten,2100000,dec,2019,0.0,2100000,1,1978
Köpenhamnsgatan,2.0,45,Lägenhet, Kista,2200000,jan,2020,10.3,1995000,5,1978
Sankt,1.5,33,Lägenhet, Sankt Eriksplan,3350000,jan,2020,11.9,2995000,4,1939
Tranebergsvägen,2.0,48,Lägenhet, Bromma,3100000,jan,2020,17.0,2650000,1,1939
Tranebergsvägen,2.0,48,Lägenhet, Bromma,3100000,jan,2020,17.0,2650000,1,1939
Lustgårdsgatan,3.0,63,Lägenhet, Kungsholmen,4500000,jan,2020,12.6,3995000,1,2012
Roslagsgatan,4.0,93,Lägenhet, Vasastan,8800000,dec,2019,10.1,7990000,4,1897
Fleminggatan,2.0,50,Lägenhet, Kungsholmen,5125000,jan,2020,6.9,4795000,2,1904
Teknologgatan,2.0,50,Lägenhet, Vasastan,5200000,jan,2020,4.1,4995000,2,1937
Stagneliusvägen,1.0,22,Lägenhet, Fredhäll,2375000,dec,2019,19.0,1995000,2,1937
Bokbindarvägen,1.0,24,Lägenhet, Hägerstensåsen,2050000,dec,2019,14.2,1795000,2,1944
Sankt,2.0,77,Lägenhet, Vasastan,5750000,jan,2020,19.9,4795000,4,1927
Västmannagatan,2.5,73,Lägenhet, Vasastan,7100000,jan,2020,13.6,6250000,4,1902
Löjtnantsgatan,2.0,69,Lägenhet, Gärdet,6200000,dec,2019,0.0,6200000,6,2007
Löjtnantsgatan,2.0,69,Lägenhet, Gärdet,6300000,dec,2019,0.1,6295000,6,2007
Surbrunnsgatan,3.0,101,Lägenhet, Vasastan,9900000,dec,2019,24.5,7950000,2,1896
Hornsbergs,2.0,64,Lägenhet, Kungsholmen,3950000,nov,2019,-2.5,4050000,8,2016
Atterbomsvägen,1.0,28,Lägenhet, Kungsholmen,2510000,nov,2019,25.8,1995000,2,1936
Kungsklippan,2.0,39,Lägenhet, Kungsholmen,3700000,nov,2019,23.5,2995000,4,1934
Sysslomansgatan,2.5,63,Lägenhet, Kungsholmen,4775000,nov,2019,1.7,4695000,5,1940
Skeppargatan,2.0,55,Lägenhet, Östermalm,6100000,dec,2019,1.8,5995000,2,1952
Alströmergatan,1.0,28,Lägenhet, Kungsholmen,2780000,nov,2019,23.6,2250000,4,1952
Sankt,1.0,23,Lägenhet, Kungsholmen,2250000,okt,2019,18.7,1895000,3,1949
Kungsklippan,2.0,33,Lägenhet, Kungsholmen,3060000,okt,2019,15.5,2650000,4,1934
Götgatan,3.0,99,Lägenhet, Södermalm,9500000,nov,2019,0.5,9450000,6,1927
Hallandsgatan,1.0,48,Lägenhet, Södermalm,3500000,nov,2019,16.9,2995000,1,1929
Sturegatan,3.0,111,Lägenhet, Östermalm,13100000,okt,2019,0.0,13100000,1,2007
Luxgatan,2.0,47,Lägenhet, Lilla Essingen,3695000,okt,2019,0.0,3695000,4,2007
Karlavägen,3.0,148,Lägenhet, Östermalm,21250000,okt,2019,-1.2,21500000,4,1897
Kungstensgatan,4.0,158,Lägenhet, Vasastan,13200000,sep,2019,25.7,10500000,1,1907
Hornsgatan,4.0,112,Lägenhet, Södermalm,14000000,maj,2019,19.1,11750000,6,1907
Kungsholmsgatan,2.0,42,Lägenhet, Kungsholmen,3620000,dec,2019,8.1,3350000,3,1936
Celsiusgatan,1.5,31,Lägenhet, Kungsholmen,3120000,nov,2019,20.2,2595000,4,1932
