street_name,num_of_rooms,size,type,location,sold_month,sold_year,initial_price,floor_num,year_built,final_price
Hornsbruksgatan,4,90,Lägenhet, Södermalm Hornstull,sep,2017,5995000,1,1971,6900000
Bondegatan,1,32,Lägenhet, Södermalm SoFo,aug,2017,2495000,2,1940,3300000
Urvädersgränd,2,55,Lägenhet, Södermalm Mosebacke,aug,2017,6600000,1,1859,6600000
Götgatan,2,34,Lägenhet, Södermalm Mosebacke,aug,2017,2650000,3,1700,3400000
Fatbursgatan,1,39,Lägenhet, Södermalm Maria Magdalena,jun,2017,2995000,2,1901,3320000
Bredgränd,1,30,Lägenhet, Gamla Stan,aug,2017,3300000,4,1964,3300000
Ringvägen,1,22,Lägenhet, Södermalm Sofia,aug,2017,2095000,5,1964,2650000
Fatburs,4,81,Lägenhet, Södermalm Maria Magdalena,jun,2017,4995000,2,1991,5050000
Bjurholmsplan,1,28,Lägenhet, Södermalm SoFo,jun,2017,2350000,1,1929,2900000
Långholmsgatan,3,85,Lägenhet, Södermalm Hornstull,jun,2017,7000000,2,1914,6700000
Renstiernas,2,40,Lägenhet, Södermalm SoFo,jun,2017,2995000,2,1930,3850000
Gaveliusgatan,1.5,41,Lägenhet, Södermalm Sofia,jun,2017,3250478,2,1500,3400000
Skeppar,3,77,Lägenhet, Gamla Stan,jun,2017,7300000,2,1500,8200000
Långholmsgatan,3,82,Lägenhet, Södermalm Hornstull,maj,2017,5695000,3,1966,6300000
Heleneborgsgatan,1,41,Lägenhet, Södermalm Hornstull,jun,2017,2950819,3,1912,3600000
Verkstadsgatan,4,111,Lägenhet, Södermalm Hornstull,maj,2017,8500000,3,1912,9000000
Bohusgatan,3,87,Lägenhet, Södermalm Sofia,jun,2017,5850585,1,1912,6500000
Fatburs,3,86,Lägenhet, Södermalm Maria Magdalena,jun,2017,5493716,1,1912,6120000
Katarina,2,64,Lägenhet, Södermalm-Katarina,mar,2019,3850000,1,1912,4550000
Östgötagatan,3,69,Lägenhet, Södermalm SoFo,maj,2017,5250245,4,1929,5350000
Wollmar,2,51,Lägenhet, Södermalm Maria Magdalena,maj,2017,3995000,4,1929,4800000
Katarina,2,36,Lägenhet, Södermalm Sofia,apr,2017,2995000,1,1933,3550000
Folkskolegatan,1,22,Lägenhet, Södermalm Hornstull,maj,2017,2150000,4,1910,2800000
Bohusgatan,3,87,Lägenhet, Södermalm Sofia,apr,2017,5847688,1,1910,6450000
Folkungagatan,4,68,Lägenhet, Södermalm-Katarina,mar,2019,5350000,1,1910,5450000
Vindragarvägen,2,42,Lägenhet, Södermalm Reimersholme,apr,2017,2695729,3,1926,3030000
Brännerigatan,1.5,36,Lägenhet, Södermalm SoFo,mar,2017,2650000,3,1926,3525000
Tengdahlsgatan,3,86,Lägenhet, Södermalm Norra Hammarbyhamnen,mar,2017,5250000,6,1997,5650000
Tobaksspinnargatan,2,49,Lägenhet, Södermalm Hornstull,mar,2017,3350000,1,1932,3550000
Långholmsgatan,2,58,Lägenhet, Södermalm Hornstull,mar,2017,4295000,3,1912,4800000
Långholmsgatan,3,83,Lägenhet, Södermalm Hornstull,feb,2017,5992907,3,1930,6760000
Renstiernas,2,44,Lägenhet, Södermalm SoFo,mar,2017,3495000,3,1930,3845000
Köpmangatan,2,35,Lägenhet, Gamla Stan,jan,2017,3795000,3,1850,3920000
Renstiernas,2,39,Lägenhet, Södermalm Katarina,mar,2017,3294892,1,1974,4000000
Bondegatan,5,123,Lägenhet, Södermalm SoFo,mar,2017,9951456,1,1974,10250000
Östgötagatan,2,53,Lägenhet, Södermalm SoFo,mar,2017,5225000,1,1974,5225000
Älvsborgsgatan,3,80,Lägenhet, Södermalm Katarina,feb,2017,5996691,1,1937,7250000
Råggatan,1,20,Lägenhet, Södermalm Katarina,feb,2017,1895000,1,1937,2400000
Renstiernas,2,44,Lägenhet, Södermalm Sofia,feb,2017,3649635,2,1741,4500000
Långholmsgatan,3,68,Lägenhet, Södermalm Hornstull,jan,2017,5349531,2,1741,6275000
Tengdahlsgatan,2,62,Lägenhet, Södermalm Norra Hammarbyhamnen,nov,2016,3494874,2,1741,3750000
Högalidsgatan,2,40,Lägenhet, Södermalm Hornstull,nov,2016,3150572,2,1741,3850000
Lilla,1.5,22,Lägenhet, Gamla Stan,nov,2016,3400000,2,1741,3400000
Sturehillsvägen,3,84,Lägenhet, Liljeholmen,nov,2016,4995000,3,1964,4850000
Heleneborgsgatan,2,63,Lägenhet, Södermalm Hornstull,sep,2016,4251700,5,1964,5000000
Ringvägen,1,22,Lägenhet, Södermalm Sofia,okt,2016,1995000,5,1964,2600000
Nackagatan,1.5,40,Lägenhet, Södermalm-Sofia,jan,2019,2550000,3,1910,2550000
Kocksgatan,2,33,Lägenhet, Södermalm-Katarina,jan,2019,2850000,3,1910,3225000
Voxnegränd,2,54,Lägenhet, Bagarmossen,nov,2018,2250000,2,1954,2380000
Karlskronavägen,2,62,Lägenhet, Björkhagen,nov,2018,2750880,2,1973,3125000
Södermannagatan,2,66,Lägenhet, Södermalm-Katarina,dec,2018,3950000,2,1973,4250000
Medborgarplatsen,3,78,Lägenhet, Södermalm-Maria,okt,2018,4650000,2,1996,4400000
Ada,2,62,Lägenhet, Fruängen,okt,2018,2750000,3,2009,2750000
Voxnegränd,3,64,Lägenhet, Bagarmossen,okt,2018,2850000,3,1954,2900000
Götgatan,2,73,Lägenhet, Södermalm-Katarina,dec,2018,4950000,5,1932,4600000
Vänskapsvägen,2,42,Lägenhet, Essingeöarna,jan,2020,2765000,2,1940,2765000
Döbelnsgatan,2,57,Lägenhet, Vasastan,jan,2020,6400000,2,1909,6400000
Fredsborgsgatan,2,45,Lägenhet, Liljeholmskajen,jan,2020,2795000,2,1901,3460000
Västmannagatan,3,85,Lägenhet, Vasastan,jan,2020,6995000,2,1901,7790000
Grumsgatan,3,75,Lägenhet, Farsta Centrum,jan,2020,2495000,2,1958,2830000
Grumsgatan,3,75,Lägenhet, Farsta Centrum,jan,2020,2495000,2,1958,2830000
Harpsundsvägen,1,42,Lägenhet, Brf Högdalen,jan,2020,1850000,3,1932,2270000
Wargentinsgatan,1,30,Lägenhet, Kungsholmen Rådhuset,jan,2020,2795000,4,1932,3100000
Erik,3,83,Lägenhet, Nedre Gärdet,okt,2019,6895000,4,1932,8300000
Erik,4,104,Lägenhet, Gärdet,dec,2019,8775000,6,1992,9200000
Sehlstedtsgatan,2,43,Lägenhet, Gärdet,dec,2019,3650000,2,2014,3600000
Sankt,2,53,Lägenhet, Kungsholmen,nov,2019,4625000,3,1911,5200000
Riddargatan,3,66,Lägenhet, Östermalm,okt,2019,5875000,3,1980,6050000
Igeldammsgatan,1,37,Lägenhet, Kungsholmen,okt,2019,2995000,5,1929,3450000
Runiusgatan,2,46,Lägenhet, Kungsholmen,jan,2020,2850000,2,1931,3120000
Sandhamnsgatan,3.5,88,Lägenhet, Gärdet,jul,2019,6424000,7,2003,6550000
Sibyllegatan,2,58,Lägenhet, Östermalm,apr,2019,4895000,3,1892,5000000
Erik,3,84,Lägenhet, Nedre Gärdet,mar,2019,7195000,4,1932,8700000
Sandhamnsgatan,5,125,Lägenhet, Gärdet,mar,2019,8750000,1,2003,8750000
Atlasgatan,2.5,61,Lägenhet, Vasastan,mar,2019,4795000,5,1928,6050000
Ängskärsgatan,2,39,Lägenhet, Nedre Gärdet,feb,2019,3195000,3,1935,3575000
Smedsbacksgatan,2.5,56,Lägenhet, Gärdet,feb,2019,4495000,8,1939,5000000
Nybrogatan,2,49,Lägenhet, Östermalm,jan,2019,4895000,1,1892,5500000
Sandhamnsgatan,2,64,Lägenhet, Gärdet,nov,2018,4795000,5,2003,4760000
Banérgatan,2,42,Lägenhet, Östermalm,nov,2018,4050000,4,1937,3900000
Sandelsgatan,2,41,Lägenhet, Nedre Gärdet,okt,2018,3675000,2,1935,4000000
Ringvägen,1,40,Lägenhet, Södermalm,jan,2020,2895000,2,1931,3375000
Årstavägen,2,49,Lägenhet, Årsta,jan,2020,2495000,2,1945,2600000
Lidköpingsvägen,2,48,Lägenhet, Hammarbyhöjden,jan,2020,2695000,2,1942,3100000
Gamla,1.5,43,Lägenhet, Älvsjö,jan,2020,1795000,2,1927,2350000
Lokstallsgatan,2.5,70,Lägenhet, Vasastan,jan,2020,5495000,3,1933,5650000
Celsiusgatan,2,44,Lägenhet, Kungsholmen,jan,2020,3475000,3,1933,4000000
Kallforsvägen,2,56,Lägenhet, Bandhagen,jan,2020,1995000,1,1953,2510000
Fyrvaktarkroken,2,44,Lägenhet, Blåsut,jan,2020,2695000,3,2008,2750000
Pokalvägen,1,37,Lägenhet, Södermalm,jan,2020,2695000,2,1944,2955000
Luxgatan,1.5,39,Lägenhet, Kungsholmen Lilla Essingen,jan,2020,2495000,6,1930,3120000
Surbrunnsgatan,3,66,Lägenhet, Vasastan,jan,2020,5895000,1,1907,6590000
Siljansvägen,2,58,Lägenhet, Årsta,jan,2020,2595000,2,1947,3200000
Nina,2,54,Lägenhet, Hagastaden,jan,2020,4395000,7,2018,4395000
Rävsnäsvägen,1,40,Lägenhet, Örby,jan,2020,1495000,1,1968,2010000
Rävsnäsvägen,1,40,Lägenhet, Örby,jan,2020,1495000,1,1968,2010000
John,1.5,32,Lägenhet, Kungsholmen Stadshagen,jan,2020,2495000,1,1937,2600000
Hornsgatan,1,30,Lägenhet, Södermalm,jan,2020,2595000,1,1907,3160000
Sandelsgatan,2,44,Lägenhet, Gärdet,jan,2020,3775000,3,1935,4700000
Tegnérlunden,5,162,Lägenhet, Vasastan,jun,2019,16750000,6,2008,16750000
Ljusstöparbacken,1,22,Lägenhet, Gröndal,jan,2020,1595000,4,1959,1825000
Krukmakargatan,3,94,Lägenhet, Södermalm,jan,2020,7795000,4,1916,8400000
Pelle,3,65,Lägenhet, Bromma,jan,2020,2795000,1,2012,3300000
Klevgränd,3,77,Lägenhet, Södermalm Katarina,jan,2020,6750000,3,1889,8220000
Sysslomansgatan,1.5,34,Lägenhet, Kungsholmen,jan,2020,2750000,5,1939,2950000
Sara,7,135,Villa, Enskededalen,jan,2020,10295000,2,1931,13200000
Vattenledningsvägen,1,31,Lägenhet, Midsommarkransen,jan,2020,1995000,2,1938,2350000
Nybohovsbacken,2,58,Lägenhet, Liljeholmen,jan,2020,2995000,6,1962,3580000
Vesslevägen,2,56,Lägenhet, Bromma,jan,2020,3750000,3,1931,3900000
Lidköpingsvägen,1,36,Lägenhet, Hammarbyhöjden,jan,2020,2095000,1,1943,2610000
Upplandsgatan,2,66,Lägenhet, Vasastan,jan,2020,5195000,2,1974,6000000
Frejgatan,3,105,Lägenhet, Vasastan,jan,2020,7850000,1,1925,8300000
Gästrikegatan,3,85,Lägenhet, Vasastan,dec,2019,7995000,2,1903,8400000
Torsgatan,2,41,Lägenhet, Vasastan,dec,2019,3595000,2,1921,3595000
Torsgatan,3,89,Lägenhet, Norrmalm,nov,2019,6750000,5,2009,6900000
Norrbackagatan,1,48,Lägenhet, Vasastan,nov,2019,2995000,3,1923,3600000
Atlasgatan,3,112,Lägenhet, Vasastan,nov,2019,8950000,3,1929,9900000
Sveavägen,1,23,Lägenhet, Vasastan,nov,2019,2195000,5,1932,2640000
Drejargatan,2,33,Lägenhet, Vasastan,nov,2019,2995000,2,1926,3700000
Rådmansgatan,3,72,Lägenhet, Vasastan,nov,2019,5995000,1,1890,6400000
Sveavägen,2,45,Lägenhet, Vasastan,nov,2019,3395000,2,1926,3800000
Västmannagatan,2,57,Lägenhet, Vasastan,nov,2019,4250000,2,1924,5400000
Norrtullsgatan,2,44,Lägenhet, Vasastan,okt,2019,3250000,4,1939,3850000
Surbrunnsgatan,2,51,Lägenhet, Vasastan,okt,2019,4495000,2,1909,5100000
Rörstrandsgatan,2,60,Lägenhet, Vasastan,okt,2019,4995000,5,1908,5565000
Birger,2,56,Lägenhet, Vup,okt,2019,5750000,6,1913,5850000
Hagagatan,4,120,Lägenhet, Vasastan,okt,2019,9995000,3,1924,11100000
Birger,3,72,Lägenhet, Vup,okt,2019,7995000,6,1913,7995000
Västmannagatan,1,29,Lägenhet, Vasastan,sep,2019,2750000,3,1904,2950000
Hälsingegatan,5,134,Lägenhet, Över,aug,2019,13950000,6,1912,14500000
Ingemarsgatan,3,79,Lägenhet, Vup,aug,2019,8295000,6,1913,8100000
Ingemarsgatan,3,68,Lägenhet, Vup,maj,2019,7495000,6,1913,7000000
Birger,3,73,Lägenhet, Vup,okt,2019,8350000,6,1913,7995000
Birger,2,56,Lägenhet, Vup,maj,2019,5995000,6,1913,5850000
Birger,2,56,Lägenhet, Vup,jul,2019,5695000,6,1913,5850000
Ingemarsgatan,4,104,Lägenhet, Vup,aug,2019,10950000,6,1913,10950000
Västertorpsvägen,2,58,Lägenhet, Västertorp,jan,2020,2095000,1,2000,2095000
Söderarmsvägen,3,75,Lägenhet, Enskededalen,jan,2020,3195000,1,2008,3550000
Stångåvägen,4,85,Lägenhet, Bagarmossen,jan,2020,3995000,2,1954,4900000
Helsingforsgatan,1,39,Lägenhet, Entréplan,jan,2020,1395000,1,1975,1650000
Isjaktsgränd,1,25,Lägenhet, Västertorp,jan,2020,1695000,2,1948,2060000
Pontonjärgatan,2,45,Lägenhet, Kungsholmen,jan,2020,3750000,3,1931,4275000
Olaus,2,43,Lägenhet, Hammarbyhöjden,jan,2020,2395000,3,1932,2910000
Brännkyrkagatan,4,130,Lägenhet, Södermalm,jan,2020,11400000,6,1907,12000000
Bullerholmsgränd,140,64,Radhus, Skärholmshöjden,nov,2019,3650000,4,1969,4000000
Ferievägen,102,36,Radhus, Bromma Nockebyhov,dec,2019,7295000,4,1962,7900000
Rådmansgatan,2,41,Lägenhet, Vasastan,jan,2020,3495000,4,1959,4200000
Upplandsgatan,3,121,Lägenhet, Vasastan,okt,2019,11500000,3,1905,12250000
Bondegatan,1,21,Lägenhet, Södermalm,jan,2020,2075000,5,1940,2600000
Bondegatan,1,21,Lägenhet, Södermalm,jan,2020,2075000,5,1940,2600000
Olof,2,51,Lägenhet, Aspudden,jan,2020,2850000,2,1947,3410000
Sankt,3,89,Lägenhet, Kungsholmen,jan,2020,7795000,2,1912,8905000
Starrängsringen,5,130,Lägenhet, Nedre Gärdet,jan,2020,10950000,2,2006,13400000
Mariebergsgatan,2,57,Lägenhet, Kungsholmen,jan,2020,3995000,6,2011,4510000
Gimmerstavägen,3,72,Lägenhet, Älvsjö,jan,2020,2595000,1,1949,3250000
Skebokvarnsvägen,2,60,Lägenhet, Högdalen,jan,2020,1990000,9,1955,2600000
Gumshornsgatan,1,27,Lägenhet, Östermalm,jan,2020,2695000,3,1931,3125000
Sandalmakarbacken,3,65,Lägenhet, Solberga,jan,2020,2475000,1,1970,3350000
Bondegatan,3,61,Lägenhet, Södermalm,jan,2020,4995000,2,1932,5600000
Tideliusgatan,3,66,Lägenhet, Södermalm,dec,2019,4975000,3,1967,4900000
Rissnavägen,3,80,Lägenhet, Spånga Bromsten,jan,2020,1975000,4,1997,1975000
Tenstavägen,4,96,Lägenhet, Tensta,jan,2020,1795000,2,2007,1800000
Runiusgatan,2,38,Lägenhet, Kungsholmen,jan,2020,2575000,3,1931,2870000
Brännkyrkagatan,2,52,Lägenhet, Södermalm,jan,2020,3150000,1,1945,3550000
Erik,2,33,Lägenhet, Gärdet,jan,2020,2995000,1,1933,3740000
Kommendörsgatan,1,24,Lägenhet, Östermalm,jan,2020,2995000,5,1966,3020000
Brantingsgatan,2,43,Lägenhet, Gärdet,jan,2020,3595000,2,1937,3975000
Trålgränd,4,89,Lägenhet, Södermalm Sofia,jan,2020,5695000,4,1993,6775000
Norra,2,40,Lägenhet, Vasastan,jan,2020,3190000,5,1913,3625000
Hägerstensvägen,2,41,Lägenhet, Aspudden,nov,2019,2600000,2,1939,2560000
Skebokvarnsvägen,4,87,Radhus, Högdalen,jan,2020,3495000,2,1958,3660000
Fiskebyvägen,6,140,Villa, Enskede Stureby,nov,2018,7895000,2,1945,7200000
Sågverksgatan,5,120,Radhus, Stureby,sep,2018,5995000,2,2009,6830000
Skönviksvägen,2,45,Lägenhet, Stureby,okt,2018,2398753,2,1982,2310000
Götaforsvägen,1.5,35,Lägenhet, Stureby,aug,2018,1849642,2,1982,2325000
Täppgränd,3,65,Lägenhet, Enskededalen,jul,2018,2495000,2,1982,3000000
Sparbanksvägen,2,42,Lägenhet, Hägerstensåsen,jun,2018,1994577,3,1982,2575000
Marmorgatan,1.5,38,Lägenhet, Södermalm,jun,2018,2395000,3,1982,2395000
Rorgängargatan,2,65,Lägenhet, Hammarby Sjöstad,apr,2018,3650336,3,1982,3800000
Vivstavarvsvägen,2.5,62,Lägenhet, Enskede,okt,2016,1994470,3,1982,2525000
Täppgränd,3,82,Lägenhet, Enskededalen,okt,2016,2995000,3,1982,3200000
Tobaksspinnargatan,1.5,40,Lägenhet, Södermalm,jul,2016,2795000,1,1932,3150000
Karlbergsvägen,1,38,Lägenhet, Vasastan,jan,2020,3295000,4,1918,3965000
Karlbergsvägen,1,22,Lägenhet, Vasastan,jan,2020,2195000,3,1930,2825000
Metargatan,1,24,Lägenhet, Katarina,jan,2020,2195000,1,1930,2550000
Metargatan,1,24,Lägenhet, Katarina,jan,2020,2195000,1,1930,2550000
Aktergatan,1.5,31,Lägenhet, Hammarby Sjöstad,jan,2020,2450000,4,2003,2760000
Torplyckegränd,5,101,Radhus, Hässelby-Vällingby,jan,2020,3875000,3,1978,4550000
Örby,2,47,Lägenhet, Örby Slott,dec,2019,2490000,3,2016,2620000
Riksdalervägen,3,69,Lägenhet, Hägerstensåsen,jan,2020,3590000,2,1948,3850000
Onsalagränd,3,83,Lägenhet, Östberga,jan,2020,1990000,2,1968,2250000
Bullerholmsgränd,5,140,Radhus, Vårberg,jan,2020,3990000,2,1969,4450000
Hanna,2,63,Lägenhet, Fruängen,jan,2020,2190000,2,2013,2500000
Husarviksgatan,3,70,Lägenhet, Norra Djurgårdsstaden,jan,2020,6495000,5,2013,6500000
Knypplerskevägen,1,33,Lägenhet, Bromma,jan,2020,1850000,2,1944,2210000
Yxsmedsgränd,2,43,Lägenhet, Gamla Stan,jan,2020,4095000,2,1600,4550000
Funäsgatan,6,130,Radhus, Vällingby Råcksta,jan,2020,5190000,4,2016,5150000
Bagarfruvägen,5,111,Lägenhet, Sköndal,jan,2020,3195000,4,2008,3600000
Inedalsgatan,3,80,Lägenhet, Kungsholmen,jan,2020,5550000,1,1977,6500000
Sannadalsvägen,2,45,Lägenhet, Gröndal,jan,2020,2495000,2,1938,3005000
Alströmergatan,1,32,Lägenhet, Kungsholmen,jan,2020,2995000,5,1941,3100000
Pontonjärgatan,2,44,Lägenhet, Kungsholmen,jan,2020,3750000,1,1929,4050000
Kamomillagatan,2,54,Lägenhet, Bromma,jan,2020,2495000,1,2016,2925000
Östermalmsgatan,2,48,Lägenhet, Östermalm,jan,2020,4495000,4,1883,5300000
Läckövägen,2,38,Lägenhet, Hammarbyhöjden,jan,2020,2350000,3,1942,2850000
Skönviksvägen,2,54,Lägenhet, Stureby,jan,2020,2095000,2,1952,2610000
Luxgatan,2,51,Lägenhet, Kungsholmen,jan,2020,3795000,2,2006,4000000
Fjärdholmsgränd,2,68,Lägenhet, Skärholmen,jan,2020,1745000,5,1953,1800000
Ramselegatan,5,104,Radhus, Råckstahöjden,jan,2020,5275000,3,1953,5520000
Tistelvägen,1,29,Lägenhet, Enskede,jan,2020,1795000,3,1944,2350000
Skanörvägen,3,73,Lägenhet, Johanneshov,jan,2020,3795000,2,1967,4550000
Gunnarskogsgatan,3,82,Lägenhet, Farsta,jan,2020,2450000,1,1967,3350000
Katarina,1,28,Lägenhet, Katarina,jan,2020,2395000,3,1967,2890000
Smedsbacksgatan,2,38,Lägenhet, Gärdet,jan,2020,2895000,4,1939,3370000
Tellusborgsvägen,2,45,Lägenhet, Midsommarkransen,jan,2020,2895000,2,1939,3380000
Valhallavägen,3,67,Lägenhet, Östermalm,jan,2020,6295000,6,1934,7000000
Allhelgonagatan,2,58,Lägenhet, Södermalm,jan,2020,4295000,1,1931,5015000
Valhallavägen,2.5,61,Lägenhet, Östermalm,jan,2020,4500000,5,1931,5150000
Bobergsgatan,4,104,Lägenhet, Norra Djurgårdsstaden,aug,2019,8690000,3,2017,8300000
Valhallavägen,1.5,38,Lägenhet, Östermalm,sep,2019,3595000,2,1973,4200000
Bohusgatan,1.5,36,Lägenhet, Södermalm,jan,2020,2995000,2,1928,3270000
Bohusgatan,1.5,36,Lägenhet, Södermalm,jan,2020,2995000,2,1928,3270000
Rangstagatan,2,45,Lägenhet, Bandhagen,jan,2020,1995000,12,2017,2550000
Kungsholmsgatan,3,58,Lägenhet, Kungsholmen,okt,2019,5250000,4,1885,5850000
Kungsholmsgatan,2,58,Lägenhet, Kungsholmen,nov,2019,4795000,1,1885,5340000
Hjärnegatan,2,55,Lägenhet, Kungsholmen,sep,2019,3995000,4,1890,4650000
Torsgatan,2,70,Lägenhet, Vasastan,okt,2019,5495000,4,1884,5900000
Rehnsgatan,2,46,Lägenhet, Vasastan,sep,2019,3995000,2,1884,4500000
Artillerigatan,2,34,Lägenhet, Östermalm,sep,2019,2995000,2,1937,3600000
Skönstaholmsvägen,3.5,82,Radhus, Farsta,jul,2019,4995000,3,1929,5720000
Kronobergsgatan,2,43,Lägenhet, Kungsholmen,aug,2019,3350000,3,1929,3850000
Skönstaholmsvägen,4.5,91,Radhus, Hökarängen,maj,2019,5350000,3,1951,6125000
Upplandsgatan,2,60,Lägenhet, Vasastan,aug,2019,4995000,3,1902,5650000
Sankt,2,64,Lägenhet, Kungsholmen,maj,2019,4995000,1,1902,5700000
Kallskärsgatan,2,30,Lägenhet, Gärdet,jul,2019,2850000,1,1935,3700000
Svartviksslingan,2,59,Lägenhet, Bromma,jan,2020,2995000,3,1985,3300000
Norrbackagatan,3,85,Lägenhet, Vasastan,jun,2019,5950000,1,1924,6150000
Falugatan,4,108,Lägenhet, Vasastan,mar,2019,8450000,3,1925,8350000
Kungstensgatan,2,60,Lägenhet, Vasastan,mar,2019,5350000,3,1886,6000000
Sankt,1,36,Lägenhet, Birkastan,mar,2019,3250000,4,1927,3760000
Rörstrandsgatan,4,96,Lägenhet, Vasastan,sep,2019,8650000,2,1908,9200000
Marieviksgatan,3,65,Lägenhet, Liljeholmskajen,jan,2020,3795000,2,2010,4550000
Tulegatan,4,106,Lägenhet, Vasastan,feb,2019,7250000,4,1973,8100000
Rörstrandsgatan,1,26,Lägenhet, Vasastan,feb,2019,2595000,4,1925,3050000
Sveavägen,2,37,Lägenhet, Vasastan,jan,2019,3495000,3,1928,3910000
Upplandsgatan,2,66,Lägenhet, Vasastan,feb,2019,5995000,4,1880,6590000
Västmannagatan,2,39,Lägenhet, Vasastan,dec,2018,3150000,2,1965,3500000
Tegnérgatan,2,35,Lägenhet, Norrmalm,dec,2018,2995000,1,1928,3220000
Tomtebogatan,2,65,Lägenhet, Vasastan,nov,2018,5650000,5,1910,5930000
Vulcanusgatan,1,20,Lägenhet, Vasastan,nov,2018,1995000,1,1928,2400000
Gävlegatan,1,37,Lägenhet, Vasastan,okt,2018,2995000,5,1926,3300000
Västeråsgatan,3,69,Lägenhet, Vasastan,okt,2018,5850000,2,1924,6500000
Västeråsgatan,3,69,Lägenhet, Vasastan,okt,2018,5850000,2,1924,6500000
Roslagsgatan,2,58,Lägenhet, Vasastan,jan,2020,4395000,2,1936,4650000
Rutger,1,22,Lägenhet, Södermalm Sofia,jan,2020,2195000,1,1929,2720000
Lillhagsvägen,4,90,Lägenhet, Älvsjöbadet,jan,2020,2195000,3,1991,2645000
Skebokvarnsvägen,1,33,Lägenhet, Högdalen,jan,2020,1695000,2,2006,1800000
Göksholmsbacken,2,56,Lägenhet, Hagsätra,jan,2020,1795000,1,1930,2020000
Ernst,2,38,Lägenhet, Fredhäll,jan,2020,2895000,2,1930,3225000
Storforsplan,3,75,Lägenhet, Farsta,jan,2020,2195000,1,1930,2640000
Heleneborgsgatan,1,28,Lägenhet, Södermalm,jan,2020,2495000,4,1930,2890000
Östgötagatan,2,37,Lägenhet, Södermalm,jan,2020,2950000,2,1930,3450000
Chapmansgatan,1,29,Lägenhet, Kungsholmen,jan,2020,2795000,3,1931,3200000
Warfvinges,2,52,Lägenhet, Kungsholmen,jan,2020,3795000,3,2011,4215000
Thunbergsgatan,2,42,Lägenhet, Hammarbyhöjden,jan,2020,2195000,1,1938,2525000
Grevgatan,3.5,123,Lägenhet, Östermalm,sep,2019,13300000,4,1930,14000000
Kungsholms,2,73,Lägenhet, Kungsholms Strand,jan,2020,6495000,3,1931,6700000
Fjugestagränd,4,75,Lägenhet, Ormkärr,jan,2020,1995000,3,1960,2120000
Tellusborgsvägen,1,36,Lägenhet, Telefonplan,jan,2020,2250000,5,2012,2775000
Rådmansgatan,2,50,Lägenhet, Vasastan,sep,2016,3994845,1,1893,4650000
Dalagatan,1,21,Lägenhet, Vasastan,sep,2016,2095697,1,1893,2825000
Hälsingegatan,2,56,Lägenhet, Vasastan,sep,2016,4850000,1,1893,5250000
Frejgatan,1,31,Lägenhet, Vasastan,mar,2017,2975000,1,1884,3455000
Hornstulls,3,77,Lägenhet, Södermalm,mar,2017,6899563,2,1885,7900000
Nynäsvägen,2,39,Lägenhet, Enskede,mar,2017,2395330,2,1885,2975000
Atlasgatan,3.5,92,Lägenhet, Atlasområdet,apr,2017,7301293,2,1885,7900000
Wollmar,2,48,Lägenhet, Södermalm,jun,2017,4195000,2,1885,4700000
Birger,2,43,Lägenhet, Östermalm,feb,2018,3795546,3,2011,3750000
Harry,2,56,Lägenhet, Kungsholmen,apr,2018,3995000,3,2011,4100000
Selebovägen,3,75,Lägenhet, Enskede,jan,2020,3095000,3,1950,3620000
Norrbackagatan,1,37,Lägenhet, Birkastan Vasastan,jan,2020,3000000,3,1904,3380000
Styrbjörnsvägen,2,52,Lägenhet, Hägersten,jan,2020,2695000,3,1947,3220000
Aprilgatan,2,33,Lägenhet, Midsommarkransen,okt,2019,3168000,4,1939,3400000
Valborgsmässovägen,1,35,Lägenhet, Telefonplan,jan,2020,2095000,3,1939,2575000
Hornsgatan,4.5,94,Lägenhet, Södermalm,jan,2020,6695000,2,1962,7800000
Fyrverkarbacken,1,43,Lägenhet, Kungsholmen,jan,2020,2595000,15,1962,2750000
Strandliden,3,73,Lägenhet, Hässelby,jan,2020,3995000,1,1957,4035000
Långsjövägen,5,87,Villa, Älvsjö,jan,2020,6995000,1,1936,8375000
Hållövägen,2,47,Lägenhet, Hammarbyhöjden,jan,2020,2695000,1,2011,2950000
Bokbindarvägen,2,53,Lägenhet, Hägerstensåsen,jan,2020,3000000,5,1944,3800000
Stamgatan,2,48,Lägenhet, Östberga,jan,2020,1595000,2,1959,1885000
Bryggvägen,1.5,35,Lägenhet, Gröndal,jan,2020,2295000,3,2018,2820000
Tegelviksgatan,2,57,Lägenhet, Södermalm,jan,2020,4800000,3,1997,5050000
Husumsgränd,5,110,Villa, Enskede,jan,2020,7950000,3,1955,8150000
Inteckningsvägen,3,77,Lägenhet, Hägersten,jan,2020,3195000,3,1993,4100000
Ronnebyvägen,2,57,Lägenhet, Hammarbyhöjden,jan,2020,2995000,2,1949,3200000
